Id,SalePrice
2658,145305.41162314743
2718,156803.634433658
2414,209774.79464625206
1989,109365.21337841821
625,178627.79938611476
333,95185.1108652953
1327,111611.11860428762
858,150117.8678537008
95,176291.8017073329
1568,169049.85853612985
2482,151128.69772388757
1364,126735.17250983875
2584,153814.53080646798
818,270600.78857055015
2673,148466.94960250717
2089,128305.42520105292
1297,154023.7263565858
790,113743.54087548915
2616,191881.81403858447
720,177968.18471226978
222,152176.4717883245
557,127027.26245371466
1148,188822.7305151948
2766,177302.2803339466
534,180504.82163428268
1452,120943.12249769903
630,122615.87915432965
2648,116025.27930206626
125,161701.16113530632
1904,63652.23509336973
1670,110040.2284503185
756,100124.86160315078
717,211702.58982771987
1032,162215.6230511899
852,206880.4507734796
1731,174375.5004430069
2639,128318.42058702244
2071,92341.86196548486
1267,116985.95419694048
1851,182728.5985643091
567,156315.09294689045
2439,200089.3915646983
1898,147815.43592751364
647,166431.4590726546
2256,223832.14476195164
979,103764.81092242296
1444,217092.1275982443
2485,119219.79881474416
157,127869.408742181
88,119488.60123216495
2003,113665.22702009638
186,197166.87367069253
1425,239490.7694639842
2695,124897.52990964918
738,100937.33543483424
395,157109.0598874583
1353,175026.29691383723
1878,136153.62807356246
390,165287.92420564019
1456,234602.31188713486
1103,334910.68599594524
1387,130159.5323844554
2070,143477.7935937342
1199,177853.6318134893
2479,172336.8532399342
501,314471.48980099347
2362,102042.67999863741
1718,199704.40372895097
2188,87666.08261370071
1483,156512.2220524936
2557,93395.23749790105
437,350793.5422859677
2224,215858.18665942992
1628,164143.37113308714
397,137047.9961965511
587,195117.2169003694
2182,90876.53272130186
971,137769.19803045187
2611,144841.65302357686
1887,98599.08905425173
2399,361918.49709113064
2148,196409.89771932262
304,120463.58652782248
1997,120170.66569345738
2817,114346.59072570672
1431,214461.64763777296
427,381765.16810147837
263,124446.91343867079
598,174250.8444291327
2895,200603.1387687372
687,127171.08231489857
1822,132153.1984424509
2191,105172.36705931797
179,130255.45926954923
1009,195175.4910970783
2010,125662.70061913418
1991,136484.80787590888
1411,169260.59343770216
1721,207340.38999119587
1144,189596.9708015567
593,212026.63767366513
575,303894.04943296756
1249,168663.89880401155
1604,124058.09326191008
1064,527697.5258288855
1923,154850.91664744832
1988,107625.71999076981
2325,171966.28351588995
114,203242.80063942977
2700,173740.50237524597
217,123037.58445818453
343,174676.23719790694
386,221427.57269258262
2005,118729.47160005737
2908,143128.6930037024
1814,242310.4001162402
2446,502043.25796052406
208,136223.0653936474
1679,106305.83825092025
822,357399.2862429023
6,198646.64142792954
1781,401405.1922966114
2397,318762.66235068254
2340,305056.5855154839
1618,171456.49692998093
2843,131051.95179978917
1061,361269.3088259936
2786,122100.37331575927
1935,135889.3760662732
1341,97816.51564432269
521,262363.6217670298
2136,139471.42559524474
996,210148.93577018048
227,155436.1650968676
135,181834.1155476847
1167,166999.7057162264
294,244892.0490537963
1776,199797.6614141279
540,168734.1187464156
1717,216480.6220909427
2303,131776.28593716637
116,183257.23301339961
127,138018.80481968116
1371,134168.27575925578
1014,166899.4921911216
1507,101102.1372692467
702,115794.38933866812
750,156177.40598352347
261,148600.80784264952
1559,71479.14728357646
577,207564.2382393773
2812,191898.87420325764
2080,151399.36063753325
1368,107440.75664771453
2376,127463.69309720043
659,104691.88841047822
1235,136033.98577243494
332,83611.36394295195
1917,141998.4268310341
2094,254150.83243483424
1460,263063.4311139315
1471,221737.91601101565
1509,122488.67163948543
1922,133862.5771525163
433,494473.3714470563
460,271180.2569172805
1116,245916.77744039023
1137,170061.86835006424
53,161421.20921210785
2354,270221.9884779738
1475,189262.62279914084
1761,534248.4061522922
842,145783.87554214877
2739,173007.44111329157
2509,144540.5929155595
1007,197123.01091591222
2610,185543.07759311763
1952,91571.25820500053
2719,160379.3647555494
2921,90446.65282709927
1966,144826.34694655729
292,116396.09797650352
1204,183224.96252917306
1829,216452.254526313
2419,178333.3966584894
391,149650.53741601243
798,107547.29556368719
481,197064.98248836325
193,187867.08816628566
555,125416.44465010597
899,70818.50378366705
2357,185490.64450328387
328,117219.5213258472
1356,118860.77381102959
1154,108210.04552056809
1730,172499.86841546328
2249,153587.97869471335
1119,290218.4436453545
2856,142548.51325992923
1394,132445.92814506695
2587,121076.01117656767
61,338697.200612671
2661,175615.00909049978
2711,131116.34472655732
1147,177973.54562350066
757,126473.34334764983
2623,103397.0298266248
2378,139486.19163320248
1413,144398.21393957868
1722,197499.20826257055
1112,228122.53524247123
1623,196903.79251196637
1201,184249.5634153307
1513,117007.76748609882
957,468079.5165202543
1171,280253.673625347
1145,188935.89954875794
2726,221887.21599937428
703,149999.96882321383
760,83782.74389941373
1964,146655.22266289988
2512,180839.08754141137
159,146879.45513073693
1281,164271.9975977144
468,180642.05498025456
290,123510.79581507393
665,98015.55036682676
1463,247023.87031843886
1792,221735.66155874424
923,155800.8876955444
500,280798.90199057787
1408,173495.00813546317
331,83483.56860819572
170,118991.1870997935
2192,98597.04591930036
2571,256784.3551408531
2314,170639.80102536333
2647,87895.26037993048
422,448104.72850877687
2457,364664.96228582633
1838,198921.12978928295
2805,249250.38613523383
1645,153403.42599011847
1711,290028.7852479352
2825,232434.6302632789
322,334955.1297324607
2103,253181.52317007276
342,123142.85153707437
600,125682.9165030244
488,185024.38388296252
1725,329253.96676253586
2246,273822.25074946857
2847,157527.2493455398
806,233893.6409697259
530,228901.65550289652
963,184071.79561502492
2678,93134.8051242119
171,85563.84592977747
2401,451684.8654121683
805,222537.05814163573
2259,213077.04311993593
1748,175472.56314771774
1361,138270.66437803855
1677,113357.96286896593
1406,175519.401344571
2322,255227.0320552691
688,149375.27854186884
143,143522.23445138318
804,203403.72375115915
1214,152013.63057170995
2828,140271.36864721545
1999,178625.5854590004
2467,197541.56838784678
2665,154373.88544736526
1538,353189.34018260957
398,120158.37531779779
2822,140126.71318370776
2157,147160.33984520676
1856,191770.0807048687
1269,96092.80156246002
2570,118613.19268989151
2320,226757.33711744784
1517,128793.83250980452
2304,124070.73733531925
1312,97980.6212628335
2012,133298.05346415925
506,242113.8657331598
2865,225076.4978127865
2367,99295.8387591199
554,89726.25589917763
238,130008.3420486795
1954,114329.69088940417
2488,125339.58670580841
2291,82422.75575349705
1969,105675.4233407235
2725,159969.40513570543
1482,153470.19716547948
2763,195737.6297841631
503,263425.8374678105
1584,248631.52788910363
1531,135298.0527416014
2210,161135.12655382365
459,334370.25805271394
556,129998.91995623126
1347,131525.3497213758
1290,80957.83340910984
1388,105922.13749794856
1571,370552.20568218594
2754,195444.3456910504
765,154522.5698417981
2494,130418.90582432637
2870,218223.6300752955
7,215527.2013010658
1114,257000.93273416645
2418,263197.19222201395
291,126736.0938577096
18,438262.10696116276
39,419504.8317092202
1001,266584.4144917381
2442,225205.40366262774
616,114895.1738647517
2680,71637.47895777183
1414,135572.4446774935
289,161175.418212771
40,255038.47109011936
860,126644.84273669476
409,134013.87703723004
673,149267.73178990235
2427,167665.83138452668
2036,214773.56537310284
2564,137291.22137556446
642,154374.9000835989
1008,181570.069664316
1908,135852.46598382972
2519,202015.4711521422
1369,92558.29399139227
2855,175647.3917152051
712,98446.97879500655
1943,116864.5935476035
1958,123241.18754260652
107,153655.1267516503
2295,191107.3564830525
704,96737.69093474786
676,136595.95188740423
259,184473.77678249095
93,282208.9239524075
106,244871.1237938379
2315,181271.70459001826
1050,111680.62875635308
1095,203039.49898341435
2709,144714.78456875298
758,124682.27502208616
1496,155617.00252659307
2370,119788.85829548124
2458,313292.05881010473
2733,128538.26462292743
161,249445.00497759256
726,158159.83225456256
845,207396.55981315474
947,249762.96020071759
2232,108728.51480635247
2563,149794.67532095202
2299,143261.48851580673
211,83353.54238404214
605,144842.42435380325
1478,200152.99024796492
2247,279950.0098092406
2274,242182.95210715465
2869,195471.9084569968
967,208439.7252685578
2656,125039.61665180496
667,184727.29297169173
1042,109140.30502145716
2023,154287.13223686197
2447,409169.5906844599
2055,128241.98903553461
2275,281800.5151204277
2204,180875.2802505392
1563,261499.95979625476
483,205451.3436917457
796,131227.42865912174
1526,156400.6431100173
2042,127953.88042364389
442,333886.82988231664
1693,328397.4479794705
1468,219265.91171700263
1430,195064.81222116275
2605,129949.6790610799
1529,182004.77266338305
335,140186.2248461032
1287,129723.90839162926
31,97317.35811615775
1785,373255.9394522698
82,160611.85013531792
2620,131202.37112025905
252,183488.39424181814
721,71291.37407708674
2165,177264.9562509
2316,187541.10810607948
775,128131.07223998866
1558,96347.13452050436
17,206772.4286953658
1022,211517.3507613174
925,145937.2367965468
438,274676.1225052566
1270,131308.7727463133
1272,127215.28245601995
215,124920.1340039874
266,226645.62840325705
2402,275626.9665613879
1250,121745.82614189654
1984,110106.5550968765
1279,145599.72366949177
377,244010.44115326897
1252,115899.2614510343
2156,260567.87497035097
499,336924.89863531257
1374,129816.71306682608
2898,229803.96600930867
401,120933.86774985632
2721,151377.63059253414
2078,230411.02844800678
2589,130796.13863268493
1946,209410.02991255507
1334,125149.51188868732
2781,220646.5856636145
431,393588.66976925835
576,192308.47157030337
1474,207851.53492557764
2254,136110.72993997505
2155,274903.9519799405
885,105617.96926903284
643,143317.25388420362
1944,125586.702415732
480,191694.51010713313
2845,93325.47363682784
2387,325506.4616278962
2407,202961.12451944183
2527,161216.43667848912
2514,148909.0927515878
629,156273.7297425067
80,203991.39014719005
1876,139587.9399925529
1546,123567.88226508543
2518,169489.05823065646
2347,160965.6038176401
783,244934.2574107535
1322,46086.025930016796
194,82561.11220068534
1770,306723.3979203955
2143,142668.21161913476
1229,256266.79232901847
511,295763.88523499627
46,224112.44360079768
1348,166982.82811575773
2465,196220.03802072932
387,228441.37658040115
873,221582.02332207354
1918,133834.3128499468
2764,232124.39388450986
2184,124412.93248107513
934,136006.0526399716
1920,135973.27986816876
2631,149951.19192166775
1768,544502.9819639729
2040,121549.58027183717
1749,212209.71611736785
834,236470.06388606774
1457,225705.31820031774
79,119163.52469506647
2302,126549.9392703
1817,141582.99574771285
2755,228766.84365433815
359,178715.80974590464
2059,111781.33156463347
2092,225045.8693796628
2516,216555.03756629923
150,123812.10009309922
1656,139160.21181046168
83,98921.08426906605
2411,176096.6510678211
795,80051.97566491147
2312,219398.80331570638
2917,98537.81691717375
1624,175397.3810244445
2215,322773.5184898081
1211,152467.83896121458
1485,156001.05135589972
1024,170653.47520217937
570,204104.91383445656
2874,142507.1604560303
700,118834.03976198207
2756,203515.60286185873
2022,184314.33634660143
583,227035.53751465073
2392,382854.5466712058
2424,175732.8869949919
212,112110.00087319201
736,129206.37364877186
1610,159853.27578987053
890,115798.4612169564
467,174631.0621104705
578,164336.8040834976
1747,194049.02147435272
1149,154471.1681544205
2758,252203.98070032074
857,135726.8383161265
2219,277150.0189235147
733,91417.78616462342
2909,112732.21560026683
1798,255231.0671543995
235,116164.33136993462
2366,121520.54385247504
1027,137314.7648971097
1195,139397.14101705502
1303,56798.43753770726
148,201745.45629994632
608,166220.16849456847
2515,191165.75988068222
821,300243.3482812237
2500,248743.71354363908
745,107710.19917263053
741,129377.18638734141
1611,95919.30613274375
2532,130695.66992717035
1081,232893.5402854299
1692,452009.3197577649
2520,173019.58881712036
276,112683.26197352404
1992,129286.08155334217
663,64676.53283802526
418,119174.46614368116
1733,188721.2408043392
2359,149453.04724667055
253,179269.337663989
1518,187836.67561357655
2035,132893.94831327035
2919,85068.81674683717
1540,265748.7038035287
2120,150601.70259449416
1674,167253.07845868013
256,150273.2533149558
2361,104558.98019870222
978,84056.85570228336
2280,153694.9665781445
2095,209375.0181158043
1709,326586.69139449275
2801,243755.29177185695
1246,115520.44815311479
2373,98903.54160319199
1055,302039.4094131861
2017,121457.38289954011
1099,264864.80380743917
1344,80384.83099233113
835,244010.07633857598
1117,234845.1654823238
2043,92959.41295560598
2085,119121.51128846005
410,141639.4652954564
2650,112610.1155654811
2867,190417.97006714137
1668,120611.86810428984
1161,154756.2436980072
2122,173884.11506213117
2539,154564.33232882438
1047,130512.04236812524
1445,126521.43258663705
541,134708.5196476116
569,205091.52608013435
1276,115926.3662563685
918,147980.0378321604
326,167696.62478780356
1936,126833.46491582422
895,95914.95874702121
257,151025.6413303933
1241,183018.38078260285
1545,114986.2366883852
1189,169666.22373246803
270,146814.4270125886
2066,161540.98227020563
693,118745.57247357088
1259,145268.71256389405
2916,156314.51731373358
2321,277911.7716549247
1977,83718.27301843121
1895,144152.1591883042
1240,167664.51601425023
85,152716.51115534408
1823,121518.67123821018
825,310150.25982785056
110,236521.37324011239
697,120401.72476972696
2297,118470.9333590723
1231,141777.46113383194
1355,137340.1260640754
968,335993.46302598587
584,213437.65654968584
1315,124353.79296188953
1606,145381.3640166361
206,105490.16974464788
1685,393817.2656318032
2016,134200.64836475241
869,201278.50974852205
2135,129518.94409197447
2346,181709.77791558136
2430,232594.1394767674
2198,85877.72956689232
2652,118326.4528992897
27,117603.54010691989
241,158080.80043795722
906,134785.02129430595
1506,115044.44532074028
2098,374122.13517814735
1435,231884.1863169325
2213,159321.69882927652
1274,136019.45343630924
743,22802.63757784298
1737,187181.4732358798
2797,277038.1864831655
