Id,SalePrice
2658,178264.71600126656
2718,180077.36854161066
2414,206019.21509015062
1989,176096.50469339342
625,179512.65755788807
333,152985.1848040062
1327,176082.56121231386
858,178766.6813201311
95,158649.72399258148
1568,181691.3264765709
2482,171408.00918038804
1364,171495.15593713534
2584,185822.08274639348
818,174200.19126657193
2673,187310.5493516376
2089,177978.87463913538
1297,184044.2889087483
790,179760.15434705044
2616,184044.2889087483
720,207995.70353317965
222,175141.37623944288
557,176023.30141772568
1148,174325.68259628804
2766,221179.26489391306
534,179878.67393622678
1452,171425.43853173748
630,190015.58468107416
2648,177769.72242294182
125,177072.54836896333
1904,158597.4359385331
1670,171983.1777749203
756,168148.72047803854
717,187181.57215165158
1032,181255.59269283433
852,185320.11742752898
1731,192424.3210375699
2639,165638.89388371594
2071,177769.72242294182
1267,177393.24843379343
1851,171916.94623979233
567,160169.5634302546
2439,185487.43920048382
1898,172150.49954787514
647,197147.6752532742
2256,160528.60806805355
979,151740.72911765456
1444,185612.93053019996
2485,173586.67809907085
157,166851.97673763853
88,172540.9170181031
2003,179300.01947142463
186,177769.72242294182
1425,178972.34766605473
2695,171495.15593713534
738,167312.11161326434
395,174039.84123415686
1353,178188.02685532894
1878,179523.11516869775
390,184915.75647622143
1456,182357.12769812037
1103,187094.42539490425
1387,191364.61647552258
2070,194397.32361032904
1199,192950.68744832365
2479,171331.3200344504
501,183869.9953952537
2362,174719.5859367859
1718,160002.24165729978
2188,161281.55604635034
1483,161825.35180845356
2557,166702.08431603317
437,227628.1248932142
2224,235234.29382211962
1628,183988.51498443005
397,176061.6459906945
587,208692.87758715817
2182,286159.3725949791
971,222214.56836407114
2611,179547.516260587
1887,175465.5621745429
2399,198085.3743558753
2148,176894.7689851988
304,178257.7442607268
1997,158946.02296552237
2817,176992.3733527558
1431,191009.05770799352
427,190681.38590262365
263,172471.19961270524
598,203913.74944713555
2895,204502.86152274738
687,174506.94785032247
1822,173440.27154773535
2191,187415.12545973435
179,170449.39485616758
1009,162679.3900245772
2010,167747.8453970009
1991,180778.02846585907
1411,179760.15434705044
1721,162397.03453271592
1144,175852.49377450097
593,175678.20026100634
575,197618.2677397097
1249,196070.54133987744
1604,170627.1742399321
1064,190737.1598269419
1923,188185.5027893806
1988,159922.06664109224
2325,173185.8030180332
114,212060.2282678743
2700,185215.5413194322
217,183950.1704114612
343,181952.76674681282
386,172540.9170181031
2005,187530.1591786408
2908,206413.11843064846
1814,202854.04488508822
2446,271051.610845265
208,172994.0801531891
1679,153424.40445801264
822,184100.0628330666
6,181178.9035468967
1781,189241.72148115805
2397,184968.04453026984
2340,174796.27508272353
1618,194742.4247670484
2843,168023.22914832243
1061,188753.69964337308
2786,179721.80977408163
1935,177501.31041216012
1341,165638.89388371594
521,190339.77061617415
2136,176584.5265311784
996,177916.12897427732
227,185532.75551399242
135,186066.09366528597
1167,154344.67420926425
294,182831.20605482574
1776,180941.86436854402
540,191964.18616194406
1717,159995.26991675998
2303,186920.13188140962
116,179024.63572010314
127,180269.09140645474
1371,182371.0711791999
1014,255225.7598199531
1507,174458.14566654395
702,172875.56056401276
750,174611.52395841922
261,184392.87593573757
1559,177769.72242294182
577,200138.55194484198
2812,186989.84928680747
2080,183040.3582710193
1368,165868.96132152886
2376,173719.14116932676
659,177846.41156887947
1235,172157.4712884149
332,153020.04350670511
1917,176933.11355816762
